,Label,X0,Y0,Z0,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20
10,3,0.0,0.0,0.0,-0.05513972043991089,-0.03255665302276611,-0.014460875652730465,-0.09079179167747498,-0.09799718856811523,-0.02763797901570797,-0.10728716850280762,-0.15780490636825562,-0.042625442147254944,-0.1275046467781067,-0.20375674962997437,-0.05921757593750954,-0.06716245412826538,-0.18126517534255981,-0.01984035223722458,-0.08236604928970337,-0.26365926861763,-0.042054831981658936,-0.09142076969146729,-0.3140600919723511,-0.05966724082827568,-0.09863632917404175,-0.3575413227081299,-0.07288207858800888,-0.039303362369537354,-0.18857824802398682,-0.030226701870560646,-0.05300441384315491,-0.2771991193294525,-0.05221962183713913,-0.0625004768371582,-0.33167508244514465,-0.07305272668600082,-0.07045677304267883,-0.38041257858276367,-0.08954817801713943,-0.01015976071357727,-0.18238073587417603,-0.04252782091498375,-0.016188472509384155,-0.2648877799510956,-0.06360740214586258,-0.02344849705696106,-0.31826111674308777,-0.081942118704319,-0.03050246834754944,-0.363575279712677,-0.09533573687076569,0.020364880561828613,-0.16319221258163452,-0.057086266577243805,0.020924031734466553,-0.22859284281730652,-0.07567840814590454,0.015586912631988525,-0.2713979482650757,-0.0886654332280159,0.008878648281097412,-0.31051528453826904,-0.09904354810714722
11,3,0.0,0.0,0.0,-0.05494958162307739,-0.029053330421447754,-0.014504872262477875,-0.09247195720672607,-0.09227496385574341,-0.03054717741906643,-0.1116040050983429,-0.1497875452041626,-0.048663221299648285,-0.13547539710998535,-0.19519561529159546,-0.06849554181098938,-0.0736219584941864,-0.17508584260940552,-0.02565998211503029,-0.091793954372406,-0.2520780563354492,-0.0508338063955307,-0.1032765805721283,-0.2999636232852936,-0.07042763382196426,-0.11262816190719604,-0.341696172952652,-0.08519719541072845,-0.04696375131607056,-0.18289220333099365,-0.03750702738761902,-0.06382641196250916,-0.26729413866996765,-0.06375160813331604,-0.07473590970039368,-0.32012683153152466,-0.08665624260902405,-0.08419758081436157,-0.3668256998062134,-0.10450971126556396,-0.018170326948165894,-0.1766074299812317,-0.05097658559679985,-0.026231706142425537,-0.2578718960285187,-0.07566292583942413,-0.03446054458618164,-0.30991846323013306,-0.09570488333702087,-0.04285302758216858,-0.35374733805656433,-0.11025386303663254,0.01302027702331543,-0.15715068578720093,-0.06640440970659256,0.013808965682983398,-0.2205268144607544,-0.08695332705974579,0.009144186973571777,-0.2624639570713043,-0.10080157220363617,0.0018198490142822266,-0.30097299814224243,-0.11198077350854874
12,3,0.0,0.0,0.0,-0.055445075035095215,-0.025690138339996338,-0.0150486771017313,-0.09518977999687195,-0.08753049373626709,-0.030677922070026398,-0.11698034405708313,-0.14555644989013672,-0.04805442690849304,-0.14228209853172302,-0.19185250997543335,-0.06716670095920563,-0.0812675952911377,-0.17000967264175415,-0.025759126991033554,-0.0999697744846344,-0.24771666526794434,-0.0505286268889904,-0.1111491322517395,-0.29470542073249817,-0.06937193125486374,-0.11982190608978271,-0.3362210988998413,-0.08368666470050812,-0.05470815300941467,-0.1780748963356018,-0.037264250218868256,-0.07253995537757874,-0.26172733306884766,-0.0630195140838623,-0.08389472961425781,-0.31254369020462036,-0.08522745966911316,-0.09318017959594727,-0.35803937911987305,-0.1026674434542656,-0.02574869990348816,-0.171911358833313,-0.050604283809661865,-0.03623160719871521,-0.25153613090515137,-0.07617901265621185,-0.04598912596702576,-0.30235064029693604,-0.09664557874202728,-0.05462789535522461,-0.34572210907936096,-0.11121892929077148,0.00597304105758667,-0.15305989980697632,-0.06582824140787125,0.004312396049499512,-0.21359431743621826,-0.08786724507808685,-0.0021895766258239746,-0.25344401597976685,-0.10248711705207825,-0.010058164596557617,-0.2901059687137604,-0.11393709480762482
13,3,0.0,0.0,0.0,-0.05438050627708435,-0.025792419910430908,-0.016534771770238876,-0.09413531422615051,-0.08385908603668213,-0.030363615602254868,-0.11670300364494324,-0.13892245292663574,-0.04540333151817322,-0.14170390367507935,-0.18095815181732178,-0.06154883652925491,-0.0789003074169159,-0.16603952646255493,-0.01927505061030388,-0.0988016426563263,-0.24045956134796143,-0.03940264508128166,-0.11060446500778198,-0.28539222478866577,-0.05528872460126877,-0.1200452446937561,-0.32522350549697876,-0.06763332337141037,-0.05180957913398743,-0.17646098136901855,-0.027736710384488106,-0.07060229778289795,-0.2573617696762085,-0.048197682946920395,-0.08317440748214722,-0.30746328830718994,-0.0678052231669426,-0.09411799907684326,-0.35162949562072754,-0.08360184729099274,-0.02245694398880005,-0.17266255617141724,-0.03834639862179756,-0.03128001093864441,-0.2483232021331787,-0.059539470821619034,-0.0406249463558197,-0.29554975032806396,-0.07771023362874985,-0.050368160009384155,-0.3356403112411499,-0.09068378061056137,0.00867372751235962,-0.15563124418258667,-0.051251910626888275,0.007651031017303467,-0.2128998041152954,-0.07016750425100327,0.001757800579071045,-0.24958741664886475,-0.08305276185274124,-0.00661391019821167,-0.28325316309928894,-0.09293664246797562
14,3,0.0,0.0,0.0,-0.05127263069152832,-0.02902376651763916,-0.019177429378032684,-0.0923205018043518,-0.0842089056968689,-0.03518819808959961,-0.11647260189056396,-0.13526314496994019,-0.05177929252386093,-0.14212119579315186,-0.17816144227981567,-0.0692703053355217,-0.06825414299964905,-0.16254836320877075,-0.025578076019883156,-0.08444032073020935,-0.23833996057510376,-0.04679986461997032,-0.09190896153450012,-0.28294944763183594,-0.061865780502557755,-0.09903138875961304,-0.3219391703605652,-0.07321624457836151,-0.04026979207992554,-0.1703726053237915,-0.0325700081884861,-0.05350238084793091,-0.25023525953292847,-0.05413401871919632,-0.061653733253479004,-0.2984606623649597,-0.07130459696054459,-0.06951016187667847,-0.3400774598121643,-0.08488249033689499,-0.011789798736572266,-0.1640421748161316,-0.0417906753718853,-0.015835464000701904,-0.24053078889846802,-0.0633939579129219,-0.020001530647277832,-0.28665685653686523,-0.07896048575639725,-0.02538764476776123,-0.3256029486656189,-0.08989254385232925,0.01793128252029419,-0.14529889822006226,-0.05358509719371796,0.022914648056030273,-0.2027292251586914,-0.07144142687320709,0.022831976413726807,-0.2394353151321411,-0.0824832022190094,0.019758105278015137,-0.2742064595222473,-0.09107901901006699
15,3,0.0,0.0,0.0,-0.04987657070159912,-0.026988089084625244,-0.020855044946074486,-0.08720362186431885,-0.07994896173477173,-0.035261139273643494,-0.106578528881073,-0.13153749704360962,-0.0497913733124733,-0.12704774737358093,-0.1697428822517395,-0.06536851078271866,-0.05924427509307861,-0.15837758779525757,-0.024025116115808487,-0.07188504934310913,-0.23084264993667603,-0.043078985065221786,-0.07799530029296875,-0.27322566509246826,-0.05751986429095268,-0.08284610509872437,-0.31102997064590454,-0.06865619868040085,-0.03062570095062256,-0.1665073037147522,-0.0291941799223423,-0.03906869888305664,-0.24412482976913452,-0.04762031510472298,-0.04476630687713623,-0.28925877809524536,-0.06481261551380157,-0.04933023452758789,-0.329921692609787,-0.07871367782354355,-0.0019805431365966797,-0.16055041551589966,-0.03674735128879547,-0.0015740394592285156,-0.2326056957244873,-0.05536521226167679,-0.004276931285858154,-0.2777603268623352,-0.07179054617881775,-0.0077658891677856445,-0.3178861737251282,-0.08380119502544403,0.027082860469818115,-0.14200502634048462,-0.04696403071284294,0.03441464900970459,-0.19761204719543457,-0.06327368319034576,0.03648322820663452,-0.23262649774551392,-0.0747857615351677,0.036205291748046875,-0.2655942440032959,-0.08378259092569351
16,3,0.0,0.0,0.0,-0.04741978645324707,-0.026357710361480713,-0.023143870756030083,-0.08356237411499023,-0.07869738340377808,-0.03761451691389084,-0.10182809829711914,-0.12978768348693848,-0.051580462604761124,-0.12061965465545654,-0.16830748319625854,-0.06652792543172836,-0.05469268560409546,-0.1548382043838501,-0.024377042427659035,-0.06426668167114258,-0.22617167234420776,-0.04241824150085449,-0.06822806596755981,-0.26785510778427124,-0.05641774460673332,-0.0711868405342102,-0.3052420914173126,-0.0671314150094986,-0.02591639757156372,-0.1630757451057434,-0.027237780392169952,-0.031046032905578613,-0.23951679468154907,-0.04430200532078743,-0.03459876775741577,-0.28343039751052856,-0.06112606078386307,-0.03700828552246094,-0.32229238748550415,-0.07474405318498611,0.002532482147216797,-0.15778321027755737,-0.03263046219944954,0.005428135395050049,-0.22867649793624878,-0.050211574882268906,0.004561901092529297,-0.27332502603530884,-0.06681771576404572,0.0030832886695861816,-0.31228381395339966,-0.07887466251850128,0.030725538730621338,-0.14084351062774658,-0.040823161602020264,0.04057413339614868,-0.19442105293273926,-0.05616622418165207,0.045400917530059814,-0.22842806577682495,-0.06750587373971939,0.04805105924606323,-0.2602537274360657,-0.07634099572896957
17,3,0.0,0.0,0.0,-0.04669642448425293,-0.025999128818511963,-0.02368880994617939,-0.08003073930740356,-0.07751661539077759,-0.037451136857271194,-0.09585177898406982,-0.12828201055526733,-0.05058147758245468,-0.11426019668579102,-0.16683423519134521,-0.06442441046237946,-0.05235809087753296,-0.15393602848052979,-0.020390737801790237,-0.059422969818115234,-0.22315651178359985,-0.03630346432328224,-0.06142514944076538,-0.2632746696472168,-0.049225497990846634,-0.06230366230010986,-0.2997736930847168,-0.059188466519117355,-0.02364981174468994,-0.1627100706100464,-0.021916115656495094,-0.02594435214996338,-0.23714202642440796,-0.03626557067036629,-0.027297139167785645,-0.27958887815475464,-0.05206312611699104,-0.02797931432723999,-0.31747230887413025,-0.06502549350261688,0.004215598106384277,-0.15762346982955933,-0.026253022253513336,0.009385883808135986,-0.22625595331192017,-0.04123925045132637,0.01089322566986084,-0.26882636547088623,-0.057009391486644745,0.011200487613677979,-0.3059043884277344,-0.06860613077878952,0.0313987135887146,-0.14091598987579346,-0.03352518752217293,0.04317641258239746,-0.19330042600631714,-0.046667344868183136,0.04975038766860962,-0.22563183307647705,-0.05714242160320282,0.053748130798339844,-0.2556767463684082,-0.06536027789115906
18,3,0.0,0.0,0.0,-0.041087806224823,-0.024760007858276367,-0.031219931319355965,-0.0692635178565979,-0.07862114906311035,-0.04581625759601593,-0.08443057537078857,-0.13000863790512085,-0.05885878950357437,-0.10093379020690918,-0.1705513596534729,-0.07218332588672638,-0.051946282386779785,-0.15562653541564941,-0.012984827160835266,-0.05792224407196045,-0.22264152765274048,-0.025657981634140015,-0.05874830484390259,-0.2633668780326843,-0.038465000689029694,-0.05823349952697754,-0.2996077537536621,-0.048520877957344055,-0.026743412017822266,-0.1637202501296997,-0.009328220970928669,-0.028294146060943604,-0.23670047521591187,-0.01941516622900963,-0.027162373065948486,-0.2806885242462158,-0.03645094484090805,-0.025992214679718018,-0.3188319206237793,-0.05024015158414841,-0.0036370158195495605,-0.15925979614257812,-0.009861735627055168,3.075599670410156e-05,-0.22476744651794434,-0.0208568312227726,0.0034249424934387207,-0.2668168544769287,-0.03780142590403557,0.005277276039123535,-0.3022710382938385,-0.050330400466918945,0.018206655979156494,-0.14373427629470825,-0.01430343184620142,0.02722346782684326,-0.19542855024337769,-0.024397769942879677,0.0334431529045105,-0.22664612531661987,-0.035117167979478836,0.036815762519836426,-0.2542114853858948,-0.043564118444919586
19,3,0.0,0.0,0.0,-0.04025542736053467,-0.025373399257659912,-0.030811943113803864,-0.06734853982925415,-0.07918566465377808,-0.04466179013252258,-0.08171427249908447,-0.12999975681304932,-0.05672747641801834,-0.09883570671081543,-0.1704424023628235,-0.06897500902414322,-0.05339843034744263,-0.15318751335144043,-0.011634433642029762,-0.059128642082214355,-0.21885383129119873,-0.023206742480397224,-0.06075453758239746,-0.25880712270736694,-0.0351618193089962,-0.06139564514160156,-0.29435718059539795,-0.04457806423306465,-0.029353559017181396,-0.16034424304962158,-0.007216066122055054,-0.03160595893859863,-0.23207122087478638,-0.016354648396372795,-0.03175938129425049,-0.275867223739624,-0.03260156512260437,-0.03195691108703613,-0.3137671947479248,-0.045712560415267944,-0.007298469543457031,-0.1551685929298401,-0.006911874748766422,-0.004570066928863525,-0.2191396951675415,-0.01706472598016262,-0.0016938447952270508,-0.2610752582550049,-0.033441465348005295,-0.0005115866661071777,-0.29636943340301514,-0.045424096286296844,0.013814866542816162,-0.1396714448928833,-0.010389581322669983,0.021316587924957275,-0.19002634286880493,-0.019712332636117935,0.027083873748779297,-0.2211485505104065,-0.030032029375433922,0.029982149600982666,-0.2492390275001526,-0.03810897469520569
20,3,0.0,0.0,0.0,-0.040396809577941895,-0.024508357048034668,-0.03237982466816902,-0.06780475378036499,-0.0787850022315979,-0.045325201004743576,-0.08197039365768433,-0.13001573085784912,-0.05584445968270302,-0.09918558597564697,-0.16974204778671265,-0.06642021238803864,-0.05656421184539795,-0.15018057823181152,-0.009556983597576618,-0.06291419267654419,-0.2155226469039917,-0.019283832982182503,-0.06528544425964355,-0.25580620765686035,-0.03021257184445858,-0.06695973873138428,-0.29119187593460083,-0.03902242332696915,-0.03286212682723999,-0.15628278255462646,-0.0031013735570013523,-0.03637582063674927,-0.2263537049293518,-0.010166877880692482,-0.037617623805999756,-0.2696782350540161,-0.025543000549077988,-0.038659870624542236,-0.30720967054367065,-0.038026221096515656,-0.011347711086273193,-0.15069705247879028,-0.000992199988104403,-0.010598301887512207,-0.2134178876876831,-0.009954934008419514,-0.009818077087402344,-0.25568240880966187,-0.026513829827308655,-0.009771883487701416,-0.29141849279403687,-0.03853295370936394,0.009695708751678467,-0.13576877117156982,-0.0027491068467497826,0.01573234796524048,-0.18509596586227417,-0.0114173274487257,0.02044588327407837,-0.2162628173828125,-0.0218557920306921,0.02327829599380493,-0.24443084001541138,-0.02992253564298153
21,3,0.0,0.0,0.0,-0.043470680713653564,-0.02735757827758789,-0.024985289201140404,-0.07439756393432617,-0.0838477611541748,-0.03381039574742317,-0.08971309661865234,-0.13572955131530762,-0.04175368323922157,-0.1073799729347229,-0.17619818449020386,-0.049900416284799576,-0.06222844123840332,-0.15203702449798584,0.00025422225007787347,-0.0700579285621643,-0.21591594815254211,-0.006668886169791222,-0.07258141040802002,-0.2573786675930023,-0.01656598411500454,-0.07412415742874146,-0.2948874831199646,-0.02506934478878975,-0.03912466764450073,-0.1585603952407837,0.0038979214150458574,-0.044394612312316895,-0.22568249702453613,-0.00010206640581600368,-0.046318769454956055,-0.26957112550735474,-0.014184386469423771,-0.04753071069717407,-0.3071165680885315,-0.026079662144184113,-0.016742587089538574,-0.15343892574310303,0.0035721175372600555,-0.016882658004760742,-0.21558216214179993,-0.001978749642148614,-0.017552316188812256,-0.2546653151512146,-0.015216073021292686,-0.018926382064819336,-0.2878134846687317,-0.025619398802518845,0.00574570894241333,-0.13954734802246094,-0.000467864767415449,0.010886669158935547,-0.18739724159240723,-0.006961568724364042,0.013923287391662598,-0.21900427341461182,-0.015320325270295143,0.014945447444915771,-0.24823647737503052,-0.021971633657813072
